charge,smiles,b,s,o,n,homo,lumo,gap,sheafHOMO,sheafLUMO,sheafGAP,electrons
0,[H]C1=C([H])c2c1c1c([H])c3sc([H])c([H])c3c([H])c1c1c([H])c3c(c([H])c([H])c4c([H])c([H])c([H])c([H])c43)c([H])c21,0,1,0,0,-6.0176,-1.1948,4.8228,2.4323,2.515,0.0827,28.0
0,[H]c1nc2c([H])c3c4nc5c([H])c([H])c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6c5nc4c4c([H])c([H])c([H])c([H])c4c3c([H])c2c([H])c1[H],0,0,0,3,-7.1613,-1.3623,5.799,1.9399,2.7008,0.7609000000000001,34.0
0,[H]B1C([H])=c2c(c3c4bc([H])c([H])bc4c4c([H])c([H])c([H])c([H])c4c3c3c([H])c4c(c([H])c23)=C([H])C=4[H])=C1[H],3,0,0,0,-6.0148,-2.4004,3.6144,1.6961,2.1107,0.4146000000000001,24.0
0,[H]B1C([H])=C([H])B([H])c2c1c([H])c1bc3c([H])c4bc([H])c5c6c([H])c([H])c([H])c([H])c6c([H])c([H])c5c4c([H])c3c([H])c1c2[H],4,0,0,0,-6.1958,-1.8111,4.3847000000000005,1.683,1.8104,0.12739999999999996,26.0
0,[H]c1c([H])c([H])c2c([H])c3c([H])c4c(c([H])c([H])c5c4c4c([H])c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6c([H])c4n5[H])c([H])c3c([H])c2c1[H],0,0,0,1,-6.0694,-1.2434,4.826,2.1666,2.4628,0.29620000000000024,34.0
0,[H]C1=C([H])c2c1c([H])c([H])c1c([H])c3c4c([H])c5c([H])c([H])c([H])nc5c([H])c4c4nc([H])c5c([H])c([H])c([H])c([H])c5c4c3c([H])c21,0,0,0,2,-6.3188,-1.2621,5.0567,2.2747,2.473,0.1982999999999997,32.0
0,[H]c1nc2nc3c([H])c4c(c([H])c([H])c5c([H])c6c([H])c7c([H])c8c([H])c([H])c([H])c([H])c8c([H])c7c([H])c6c([H])c54)c([H])c3c([H])c2c([H])c1[H],0,0,0,2,-6.1762,-1.6107,4.5655,1.8673,2.3762,0.5088999999999999,34.0
0,[H]c1c([H])c([H])c2nc3c([H])c4c([H])c5c(c([H])c4c([H])c3nc2c1[H])c1nc([H])c2c(c([H])c([H])c3c2c([H])c([H])n3[H])c1c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c51,0,0,0,4,-6.262,-1.867,4.395,2.0707,2.4379,0.36719999999999997,42.0
0,[H]c1nc2c([H])c([H])c3c([H])nc4c5c([H])c([H])c([H])c([H])c5c5c([H])c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6c([H])c5c4c3c2c([H])c1[H],0,0,0,2,-6.9492,-1.033,5.9162,1.9728,2.7036,0.7307999999999997,34.0
0,[H]c1bc2c3bc4c([H])c([H])c5c6c([H])c([H])c([H])bc6c([H])c([H])c5c4bc3c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c2bc1[H],5,0,0,0,-5.8116,-1.1834,4.6282000000000005,1.7166,1.866,0.1494000000000002,29.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1oc3c(c([H])c([H])c4c([H])c([H])c5c(c([H])c([H])c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c65)c43)c12,0,0,1,0,-6.774,-0.6593,6.1147,2.1391,2.7674,0.6282999999999999,34.0
0,[H]c1nc2c([H])c3c4c([H])c([H])c5c([H])c6c([H])c7c([H])c([H])c([H])c([H])c7c([H])c6c([H])c5c4c4c([H])c([H])n([H])c4c3c([H])c2c([H])c1[H],0,0,0,2,-6.0801,-1.2974,4.7827,2.106,2.46,0.3540000000000001,34.0
0,[H]B1c2c([H])c([H])c3c(c([H])c([H])c4c([H])c([H])c([H])c([H])c43)c2-c2c1c([H])c([H])c1c2c([H])c([H])c2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c21,1,0,0,0,-6.8489,-1.596,5.2529,2.0503,2.171,0.12069999999999981,32.0
0,[H]c1sc2c3c([H])c([H])c([H])c([H])c3c3sc4c(c3c2c1[H])-c1c-4c([H])c2c(c1[H])c([H])c([H])c1c([H])c([H])c([H])c([H])c12,0,2,0,0,-6.421,-0.8923,5.528700000000001,2.4371,2.8382,0.4011,32.0
0,[H]c1nc2c(c([H])c1[H])=c1c=2c([H])nc2c([H])c3c([H])c([H])c4c5c([H])c6c([H])c([H])c([H])c([H])c6c([H])c5n([H])c4c3nc12,0,0,0,4,-6.5496,-1.864,4.6856,2.2152,2.6986,0.48340000000000005,32.0
0,[H]B1C([H])=C([H])B([H])c2bc3c([H])c4c([H])c5c([H])c6c([H])c7c([H])c([H])c([H])c([H])c7c([H])c6c([H])c5c([H])c4c([H])c3bc21,4,0,0,0,-6.1682,-2.2895,3.8787,1.6867,1.7909,0.10419999999999985,26.0
0,[H]c1sc2c([H])c3c([H])c4c([H])c([H])c5c6c7c([H])c([H])sc7c([H])c([H])c6c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6c5c4c([H])c3c([H])c2c1[H],0,2,0,0,-6.2556,-1.1012,5.154400000000001,2.0843,2.6259,0.5416000000000003,38.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c([H])c3c4c(c([H])c([H])c3c([H])c12)=c1c=4nc([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c12,0,0,0,1,-6.2505,-1.3241,4.926399999999999,2.3173,2.6206,0.3033000000000001,32.0
0,[H]c1c([H])c([H])c2c(c1[H])c1c3c([H])c([H])c3c3c(c4c([H])c([H])c([H])c([H])c4c4c5c6c([H])sc([H])c6c([H])c([H])c5c43)c21,0,1,0,0,-5.5859,-1.4471,4.1388,2.5421,2.6324,0.09030000000000005,32.0
0,[H]c1c([H])c([H])c2c(c([H])nc3c4nc5c(nc4c4c([H])c([H])c6c([H])c([H])c([H])c([H])c6c4c32)-c2c([H])c([H])n([H])c2-5)c1[H],0,0,0,4,-6.5971,-0.7689,5.8282,2.4302,2.7187,0.2885,32.0
0,[H]c1nc2c(c([H])c1[H])c1c([H])c([H])c3c([H])c([H])c([H])c([H])c3c1c1c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3c21,0,0,0,1,-6.82,-0.7902,6.0298,1.9601,2.7091,0.7489999999999999,30.0
0,[H]c1nc2c3c([H])c4nc5c([H])c([H])c([H])c([H])c5nc4c([H])c3c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c2c([H])c1[H],0,0,0,3,-7.137,-1.6827,5.4543,1.8583,2.5389,0.6805999999999999,30.0
0,[H]c1sc2c(c1[H])c1c([H])c([H])c([H])c([H])c1c1c([H])c3c(c([H])c([H])c4c([H])c([H])c5c([H])c6c([H])c([H])c([H])c([H])c6c([H])c5c43)c([H])c21,0,1,0,0,-6.4941,-1.0978,5.3963,2.0682,2.5798,0.5116,34.0
0,[H]c1nc2c([H])c3c([H])c([H])c4nc5nc6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6nc5c([H])c4c3c([H])c2c([H])c1[H],0,0,0,4,-7.36,-1.8792,5.4808,1.8926,2.5208,0.6281999999999999,30.0
0,[H]c1c([H])c([H])c2nc3c(nc2c1[H])c1nc2c([H])c([H])c([H])c([H])c2c([H])c1c1nc([H])c2c([H])c([H])c([H])c([H])c2c31,0,0,0,4,-7.246,-1.4538,5.7922,1.9434,2.6506,0.7071999999999998,30.0
0,[H]c1nc2nc3c([H])c4c([H])c([H])c5c([H])c6c([H])c([H])c7nc([H])c8c([H])c([H])c([H])c([H])c8c7c6c([H])c5c4c([H])c3nc2nc1[H],0,0,0,5,-7.1299,-2.2479,4.882,1.8991,2.4592,0.5601,34.0
0,[H]c1c([H])c([H])c2bc3c([H])c4c([H])c5c(c([H])c4c([H])c3bc2c1[H])-c1bc2c([H])c([H])c([H])c([H])c2c([H])c1-5,3,0,0,0,-5.3041,-1.072,4.2321,1.7909,2.0,0.20910000000000006,25.0
0,[H]c1c([H])c([H])c2c([H])c3c(nc2c1[H])c1c2c([H])c([H])c4c([H])c([H])c([H])c([H])c4c2c2c([H])c([H])c([H])c([H])c2c1c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c31,0,0,0,1,-6.6529,-1.2289,5.424,2.1142,2.6342,0.52,38.0
0,[H]c1c([H])c([H])c2c(c1[H])=c1c([H])nc3c([H])c([H])c4c([H])c([H])c5c6nc7c([H])c([H])c8c([H])c([H])c([H])c([H])c8c7c([H])c6c([H])c([H])c5c4c3c1=2,0,0,0,2,-6.9007,-1.2091,5.691599999999999,2.1752,2.6271,0.4519000000000002,36.0
0,[H]c1oc2c(c1[H])c1c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3c1c1c3c([H])c([H])c([H])c([H])c3c3c4c([H])c([H])c([H])c([H])c4c([H])c([H])c3c21,0,0,1,0,-6.7007,-0.7841,5.916600000000001,2.1686,2.7469,0.5783,38.0
0,[H]B1c2c([H])c([H])c([H])c([H])c2B([H])c2c1c([H])bc1c2c2c(c3bc([H])c([H])bc31)-c1c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3c1B2[H],6,0,0,0,-6.3234,-1.8671,4.456300000000001,1.6729,1.7975,0.12460000000000004,31.0
0,[H]c1c([H])c([H])c2c(oc3c4c([H])c([H])c([H])c([H])c4c4c(c([H])c([H])c5oc6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6c54)c32)c1[H],0,0,2,0,-6.7515,-0.7547,5.9968,2.354,2.7909,0.43690000000000007,34.0
0,[H]B1c2c(c([H])c3bc([H])c([H])bc3c2[H])B([H])c2c1c([H])c1c([H])c([H])c3bc([H])c([H])bc3c1c2[H],6,0,0,0,-6.2754,-1.5951,4.680300000000001,1.311,1.5825,0.2715000000000001,20.0
0,[H]c1c([H])c([H])c2c([H])c3c([H])c4c(c([H])c3c([H])c2c1[H])-c1c-4c2c(c([H])c([H])n2[H])c2c([H])c3c4c([H])c([H])c([H])c([H])c4n([H])c3nc12,0,0,0,3,-6.26,-0.9656,5.2944,2.2412,2.8309,0.5897000000000001,36.0
0,[H]C1=C([H])c2nc3c([H])c4c(nc3nc21)c([H])c([H])c1c([H])c2c(c([H])c([H])c3c([H])c([H])c([H])c([H])c32)c([H])c14,0,0,0,3,-6.9322,-1.2401,5.6921,2.1395,2.5753,0.43579999999999997,28.0
0,[H]c1c([H])c2c3c(c([H])c([H])c4c5c(c6c([H])c([H])c([H])c([H])c6c6c7c([H])c([H])c([H])c([H])c7c7c([H])c([H])c([H])c([H])c7c65)c5c([H])c([H])n([H])c5c34)c1-2,0,0,0,1,-6.4798,-0.8551,5.6247,2.3128,2.8061,0.4932999999999996,38.0
0,[H]C1=c2c([H])c([H])c3c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4c4c([H])c([H])c5c([H])c([H])c6c([H])c([H])n([H])c6c5c4c3c2=C1[H],0,0,0,1,-6.3176,-0.9386,5.379,2.2802,2.5485,0.2683000000000004,32.0
0,[H]B1c2c([H])c([H])c([H])c([H])c2B([H])c2c1c1c([H])c([H])c([H])c([H])c1c1c3c(c4c5c6c([H])c([H])c6c([H])c([H])c5c4c21)B([H])c1c([H])c([H])c([H])c([H])c1-3,3,0,0,0,-6.4743,-2.1591,4.315200000000001,2.0548,2.2001,0.14529999999999976,34.0
0,[H]B1C([H])=C([H])B([H])c2c1c([H])c([H])c1c2-c2c(c([H])c([H])c3c2c([H])c([H])c2c4c([H])c5c([H])c([H])c([H])c([H])c5c([H])c4c4c([H])c([H])c([H])c([H])c4c32)B1[H],3,0,0,0,-6.7167,-1.9938,4.7229,1.8059,2.1026,0.29669999999999974,34.0
0,[H]C1=C([H])c2c1c([H])c1c3c([H])c([H])c([H])c([H])c3c3c4c5c([H])c6c([H])c([H])c([H])c([H])c6c([H])c5c([H])c([H])c4n([H])c3c1c2[H],0,0,0,1,-6.1101,-0.8528,5.2573,2.3591,2.5532,0.19409999999999972,32.0
0,[H]c1nc2c([H])nc3c([H])c4c([H])c5c6c([H])c([H])c6c6c([H])c7c(c([H])c([H])c8c([H])c([H])c87)c([H])c6c5c([H])c4c([H])c3c2c([H])c1[H],0,0,0,2,-5.9442,-1.529,4.4152000000000005,2.3561,2.4213,0.06519999999999992,34.0
0,[H]C1=C([H])c2c1c([H])c([H])c1c3c([H])c4nc5c([H])c([H])c([H])c([H])c5nc4c([H])c3n([H])c21,0,0,0,3,-6.6501,-1.4512,5.1989,2.313,2.5825,0.26949999999999985,24.0
0,[H]c1c([H])c([H])c2nc3c([H])c4c(c([H])c([H])c5c([H])c([H])c6nc7c([H])c([H])c8c([H])c([H])c([H])c([H])c8c7nc6c54)c([H])c3nc2c1[H],0,0,0,4,-6.8933,-1.9947,4.8986,1.9086,2.438,0.5294000000000001,34.0
0,[H]c1c([H])c([H])c2c(sc3c2c2c([H])c([H])c([H])c([H])c2c2c([H])c([H])c4c(c([H])c([H])c5c6c([H])c([H])c([H])c([H])c6c6c([H])c([H])c([H])c([H])c6c54)c32)c1[H],0,1,0,0,-6.7385,-0.8469,5.8916,2.1882,2.8338,0.6456,38.0
0,[H]c1bc2c(c([H])c1[H])c1c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3c1c1c3c([H])c([H])c([H])c([H])c3c([H])c([H])c21,1,0,0,0,-6.6392,-0.6136,6.0256,1.9585,2.7136,0.7551000000000001,29.0
0,[H]B1c2bc([H])c([H])c([H])c2-c2c1c1c(c3c([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4c([H])c23)-c2c-1c([H])c1c([H])c([H])c([H])c([H])c1c2[H],2,0,0,0,-6.2697,-1.8413,4.4284,2.1861,2.2583,0.07220000000000004,33.0
0,[H]C1=c2c([H])c3c([H])c4c5nc([H])c([H])nc5c5c(nc([H])c6c([H])c7c([H])c8c([H])c([H])c([H])c([H])c8c([H])c7c([H])c65)c4c([H])c3c([H])c2=C1[H],0,0,0,3,-6.4,-1.5917,4.808300000000001,2.2099,2.4467,0.23679999999999968,36.0
0,[H]c1bc2c(bc1[H])c1c([H])c([H])c3c([H])c([H])c([H])bc3c1c1c([H])c([H])c([H])c([H])c21,3,0,0,0,-6.177,-0.8767,5.3003,1.7392,1.8761,0.13690000000000002,19.0
0,[H]B1C([H])=C([H])c2c1c1c2c([H])c([H])c2c([H])c3c4c([H])c([H])c4c4c([H])c([H])c([H])c([H])c4c3c([H])c21,1,0,0,0,-6.3101,-1.7232,4.5869,2.3839,2.4317,0.047800000000000065,24.0
0,[H]c1bc2c([H])c3c([H])c4c([H])c5c([H])c([H])c6c([H])c([H])c([H])bc6c5c([H])c4c([H])c3c([H])c2bc1[H],3,0,0,0,-5.6353,-1.5782,4.0571,1.7998,1.8409,0.041099999999999914,23.0
0,[H]B1C([H])=C([H])B([H])C2=C1B([H])c1c2c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2c2c([H])c([H])c3c(c12)C([H])=C([H])B3[H],4,0,0,0,-6.8239,-2.5687,4.2552,1.7012,1.8352,0.1339999999999999,24.0
0,[H]c1c([H])c([H])c2bc3c(bc2c1[H])c([H])c([H])c1c([H])c2c([H])c4c([H])c5c([H])c6c([H])c([H])c([H])c([H])c6c([H])c5c([H])c4c([H])c2c([H])c13,2,0,0,0,-5.7457,-1.7179,4.0278,1.8567,1.8871,0.030399999999999983,32.0
0,[H]c1sc2c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c4c(c([H])c([H])c5c([H])c([H])c6c([H])c([H])c7sc8c([H])c([H])c([H])c([H])c8c7c6c54)c3c2c1[H],0,2,0,0,-6.84,-0.7548,6.0852,2.1481,2.88,0.7319,38.0
0,[H]C1=c2bc3c([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4c([H])c3c([H])c2=C1[H],1,0,0,0,-6.7247,-0.7258,5.998900000000001,2.116,2.5786,0.4625999999999997,19.0
0,[H]c1nc([H])c2c([H])c3c([H])c([H])c4c([H])c5c(c([H])c([H])n5[H])c([H])c4c3c([H])c2c1[H],0,0,0,2,-6.7128,-0.6736,6.039199999999999,1.944,2.5907,0.6467,22.0
0,[H]c1nc2c([H])c3c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4c4c(c3c([H])c2nc1[H])c1c([H])c([H])c2nc([H])c([H])nc2c1n4[H],0,0,0,5,-6.7798,-1.3277,5.4521,2.2136,2.6941,0.48050000000000015,34.0
0,[H]c1c([H])c([H])c2c([H])c3c(c([H])c2c1[H])c1c(n3[H])=c2c=1c1c3c([H])c([H])c([H])c([H])c3n([H])c1c1c([H])c([H])c([H])c([H])c21,0,0,0,2,-5.4474,-0.6952,4.7522,2.5737,2.9577,0.3839999999999999,32.0
0,[H]C1=C([H])c2c1c([H])c([H])c1c2c2nc([H])c3nc4c(nc3c2c2c([H])c([H])c([H])c([H])c12)c([H])c([H])n4[H],0,0,0,4,-6.2996,-1.3003,4.9993,2.2594,2.545,0.2856000000000001,28.0
0,[H]c1c([H])c([H])c2c([H])c3c(c([H])c([H])c4c5nc6c(nc5c5c([H])c([H])c([H])c([H])c5c34)c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4c([H])c([H])c63)c([H])c2c1[H],0,0,0,2,-6.6595,-1.474,5.1855,2.0,2.5427,0.5427,38.0
0,[H]c1nc2c([H])c3c(c([H])c2c([H])c1[H])c1c([H])c2c([H])c([H])c([H])c([H])c2c([H])c1c1c3c2c3c([H])n([H])c([H])c3n([H])c2c2c([H])c([H])n([H])c21,0,0,0,4,-5.8625,-0.6368,5.2257,2.4198,2.7179,0.29810000000000025,38.0
0,[H]C1=c2c(c3c4nc([H])c([H])nc4c4c([H])c([H])c5c(c([H])c([H])n5[H])c4c3c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c23)=C1[H],0,0,0,3,-5.7251,-1.4065,4.3186,2.3723,2.5367,0.1644000000000001,32.0
0,[H]B1C2=c3c(c4c([H])c5c([H])c([H])c([H])c([H])c5c([H])c4c4c([H])c5c([H])bc6c([H])c([H])c([H])c([H])c6c5c([H])c34)=C2c2c([H])c([H])c([H])c([H])c21,2,0,0,0,-5.9352,-1.6513,4.2839,1.914,2.6102,0.6961999999999999,33.0
0,[H]c1nc2c(c([H])c1[H])c1c3nc4c5c([H])c([H])c5n([H])c4nc3c3c4c([H])c([H])c([H])c([H])c4c([H])c([H])c3c21,0,0,0,4,-6.3915,-1.46,4.9315,2.4829,2.7751,0.29220000000000024,30.0
0,[H]B1C([H])=C([H])C2=C1B([H])c1c([H])c([H])c3c([H])c4c([H])c5c6c([H])c([H])c([H])c([H])c6c6bc([H])c7c([H])c([H])c([H])c([H])c7c6c5c([H])c4c([H])c3c1B2[H],4,0,0,0,-6.4642,-2.7788,3.6854,1.8674,1.9735,0.10610000000000008,33.0
0,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c3c([H])c4c([H])c([H])c5c6c([H])c([H])c([H])c([H])c6c([H])c([H])c5c4nc3c1-2,0,0,0,1,-6.4921,-1.4433,5.0488,2.1913,2.5738,0.38249999999999984,28.0
0,[H]C1=c2c([H])c([H])c3c([H])c4c(c([H])c([H])c5c6nc7c([H])c([H])c([H])c([H])c7nc6c([H])c([H])c45)c([H])c3c2=C1[H],0,0,0,2,-6.0129,-1.6069,4.406000000000001,2.2729,2.4048,0.1318999999999999,28.0
0,[H]B1c2bc([H])c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c2B([H])c2c1c1c([H])c([H])c([H])c([H])c1c1c3c(c4c([H])c([H])c([H])c([H])c4c21)=C([H])C=3[H],3,0,0,0,-6.1245,-2.1002,4.0243,1.8883,2.4021,0.5137999999999998,33.0
0,[H]B1C([H])=C([H])c2c1c([H])c1c([H])c([H])c3c([H])c([H])c4c([H])c5c([H])c6c(c([H])c([H])c7c([H])c([H])c([H])c([H])c76)c([H])c5c([H])c4c3c1c2[H],1,0,0,0,-6.4792,-1.5049,4.9743,1.9606,1.9727,0.0121,32.0
0,[H]B1c2c(c([H])c3c(c2[H])c([H])c([H])c2c([H])c([H])c([H])c([H])c23)-c2c1c1c3c(c4c([H])c([H])c([H])c([H])c4c1c1c([H])c([H])c4c([H])c([H])c([H])c([H])c4c21)C([H])=C3[H],1,0,0,0,-6.21,-1.6419,4.5681,2.1835,2.4219,0.23839999999999995,38.0
0,[H]C1=c2c(c3c([H])c4c(c([H])c([H])c5c6oc([H])c([H])c6c6c([H])c7c([H])c([H])c([H])c([H])c7c([H])c6c45)c([H])c3c3c([H])c([H])c([H])c([H])c23)=C1[H],0,0,1,0,-5.9513,-1.3332,4.6181,2.3934,2.4509,0.05749999999999966,36.0
0,[H]c1bc2c(bc([H])c3c2c([H])c([H])c2c4c([H])c([H])c([H])c([H])c4c([H])c([H])c23)c2c1-c1c([H])c([H])c([H])c([H])c1-2,2,0,0,0,-6.0784,-1.261,4.8174,1.8151,2.1712,0.35609999999999986,26.0
0,[H]c1c([H])c([H])c2c([H])c3c(nc([H])c4c([H])c([H])c5c(c6c([H])c7c(c([H])c6n5[H])c5c([H])c([H])c([H])c([H])c5n7[H])c43)nc2c1[H],0,0,0,4,-6.7023,-1.0705,5.6318,2.3375,2.6172,0.27970000000000006,34.0
0,[H]B1C([H])=C([H])B([H])c2c1c([H])bc1c([H])c([H])c3c(c21)B([H])C1=C3c2c([H])c([H])c([H])c([H])c21,4,0,0,0,-6.487,-2.2643,4.2227,1.6804,1.9927,0.3123,19.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c3oc4c([H])c([H])c5c([H])c6c([H])c([H])c7c([H])c([H])c8c([H])c([H])c([H])c([H])c8c7c6c([H])c5c4c3c([H])c([H])c21,0,0,1,0,-6.5539,-1.0013,5.5526,2.165,2.6724,0.5074000000000001,38.0
0,[H]C1=c2c(c3c([H])c([H])c([H])c([H])c3c3nc4c([H])c5nc6c([H])c7c([H])c([H])c([H])c([H])c7c([H])c6nc5c([H])c4nc23)=C1[H],0,0,0,4,-6.4758,-2.3826,4.0932,2.2473,2.4272,0.17989999999999995,32.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c3c([H])c4c([H])c5c([H])c6c([H])c([H])n([H])c6c([H])c5c([H])c4c([H])c3c3c([H])c4c(c([H])c([H])n4[H])c([H])c3c21,0,0,0,2,-5.7789,-0.9795,4.7994,2.0823,2.6269,0.5446,38.0
0,[H]c1nc2c(c([H])c1[H])-c1c([H])c([H])c3c([H])c([H])c4c([H])c5nc6c([H])c([H])c([H])c([H])c6nc5c([H])c4c3c1-2,0,0,0,3,-6.8268,-1.6963,5.1305000000000005,2.1335,2.4712,0.3376999999999999,28.0
0,[H]c1nc2c(c([H])c1[H])c1c([H])c3c([H])c4c5c([H])c([H])c6c([H])c([H])c6c5c4c([H])c3c([H])c1c1c3c([H])c([H])c([H])c([H])c3c([H])c([H])c21,0,0,0,1,-6.6344,-1.2173,5.4171000000000005,2.1669,2.5504,0.38349999999999973,34.0
0,[H]c1c([H])c([H])c2c([H])c3c(c([H])c2c1[H])c1c([H])nc2c([H])c4nc([H])c5c([H])c([H])c([H])c([H])c5c4c([H])c2c1n3[H],0,0,0,3,-6.7246,-1.0624,5.6622,2.1661,2.6776,0.5114999999999998,30.0
0,[H]B1c2c(c3c4c([H])c([H])c([H])c([H])c4c2-3)-c2c1c1c3c(c([H])c([H])c1c1c([H])c([H])c([H])c([H])c21)=C([H])C=3[H],1,0,0,0,-6.4563,-1.4242,5.0321,2.2615,2.5403,0.27879999999999994,26.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c2n([H])c2c3c4c(c([H])c([H])n4[H])c4c([H])c([H])c([H])c([H])c4c3n([H])c12,0,0,0,3,-6.1235,0.0691,6.1926,2.4608,2.936,0.47520000000000007,30.0
0,[H]B1C([H])=C([H])c2c1c([H])c1c3c(c4c([H])c5c([H])c([H])c6c([H])c([H])c([H])c([H])c6c5c([H])c4c1c2[H])B([H])C([H])=C3[H],2,0,0,0,-6.6489,-2.0371,4.611800000000001,1.7972,2.083,0.2858000000000003,26.0
0,[H]c1c([H])c([H])c2nc3c(nc2c1[H])c1c([H])c2c([H])c4c([H])c([H])c([H])c([H])c4c([H])c2nc1c1c([H])c([H])c2c4c([H])c([H])c([H])c([H])c4c([H])c([H])c2c31,0,0,0,3,-6.8708,-1.5245,5.3463,1.9593,2.554,0.5946999999999998,38.0
0,[H]c1nc2c([H])c3c([H])c([H])c4c([H])c([H])c5c([H])c([H])c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6c5c4c3c([H])c2nc1[H],0,0,0,2,-6.9272,-1.2654,5.6618,1.8945,2.5706,0.6761000000000001,30.0
0,[H]B1c2c([H])c([H])c([H])c([H])c2-c2c1c([H])c([H])c1c([H])c3c([H])c4c([H])c([H])c5c(bc([H])c6c([H])c([H])c([H])c([H])c65)c4c([H])c3c([H])c21,2,0,0,0,-6.372,-1.9295,4.4425,1.9632,2.1332,0.16999999999999993,31.0
0,[H]B1c2c(c([H])c3c(c2[H])=c2c([H])c([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4c2=3)B([H])c2c1c([H])c([H])c1c([H])c([H])c([H])c([H])c21,2,0,0,0,-6.6764,-2.0725,4.6039,1.7536,2.1806,0.42700000000000005,30.0
0,[H]c1bc([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1-2,1,0,0,0,-6.479,-0.4508,6.0282,2.0,3.0,1.0,11.0
0,[H]c1c([H])c2c([H])c3c(c([H])c([H])c4c3c([H])c([H])c3c5c([H])c([H])c5n([H])c43)c([H])c12,0,0,0,1,-5.7338,-0.4463,5.2875,2.56,2.5889,0.028900000000000148,22.0
0,[H]B1C([H])=C([H])B([H])c2c1c1c([H])c([H])c([H])c([H])c1c1c([H])c3c([H])c4c([H])c5c(c([H])c([H])c6c7c([H])c([H])c([H])c([H])c7c([H])c([H])c56)c([H])c4c([H])c3c([H])c21,2,0,0,0,-6.1272,-2.2796,3.8476,1.9025,1.9441,0.04159999999999986,36.0
0,[H]c1oc2c3c(c([H])c([H])c2c1[H])=c1c([H])c2c(c([H])c([H])c4c([H])c([H])c([H])c([H])c42)c([H])c1=3,0,0,1,0,-6.5609,-0.653,5.9079,2.2825,2.8043,0.5217999999999998,24.0
0,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c3c([H])c([H])c([H])c([H])c3c3nc4c(nc3c21)c([H])c([H])c1c4c2c([H])c([H])c([H])c([H])c2n1[H],0,0,0,3,-6.8333,-1.2773,5.556,2.1586,2.7191,0.5605000000000002,34.0
0,[H]B1C([H])=C([H])B([H])c2c1c([H])c([H])c1c([H])c([H])c3c(c4c(c5c([H])c([H])c6c([H])c([H])c7c([H])c([H])c([H])c([H])c7c6c53)B([H])C([H])=C([H])B4[H])c21,4,0,0,0,-7.0249,-2.5742,4.450699999999999,1.6706,1.893,0.22239999999999993,30.0
0,[H]c1nc2c([H])c3c4nc([H])c([H])nc4c4c5c([H])c([H])c([H])c([H])c5c5c([H])c([H])c([H])c([H])c5c4c3c([H])c2nc1[H],0,0,0,4,-7.0355,-1.4109,5.6246,2.0283,2.6788,0.6504999999999996,30.0
0,[H]c1c([H])c([H])c2c(sc3c4c([H])c([H])c([H])c([H])c4c4sc5c([H])c6c(sc7c([H])c([H])c8c([H])c([H])c9c([H])c([H])c([H])c([H])c9c8c76)c([H])c5c4c32)c1[H],0,3,0,0,-6.6311,-0.8995,5.7316,2.5279,2.7971,0.2692000000000001,42.0
