smiles,HOMO_eV,LUMO_eV,GAP_eV,sheafHOMO,sheafLUMO,sheafGAP,electrons
c1ccc2c(c1)ccc1c2cc2cc3ccc4c5c(ccc6ccccc65)cc5cc6ccc1c2c6c3c54,-5.943,-1.771,4.172,2.0615,2.4499,0.38839999999999986,38.0
c1ccc2c(c1)ccc1cc3cc4ccc5c6c(ccc7ccccc76)cc6cc7ccc(c12)c3c7c4c65,-5.965,-1.765,4.2,2.0646,2.4639,0.3993000000000002,38.0
c1ccc2c(c1)ccc1c2ccc2cc3cc4ccc5c6ccccc6cc6cc7ccc(c21)c3c7c4c65,-5.857,-1.861,3.995,2.0411,2.4082,0.36709999999999976,38.0
c1ccc2c(c1)cc1cc3ccc4c5c(ccc6ccc7ccccc7c65)cc5cc6ccc2c1c6c3c54,-5.865,-1.823,4.042,2.0401,2.4087,0.36860000000000026,38.0
c1ccc2c(c1)ccc1ccc3c(cc4cc5c6ccccc6c6cccc7cc8ccc3c4c8c5c76)c12,-6.111,-1.552,4.559,2.0103,2.5613,0.5510000000000002,38.0
c1ccc2c(c1)c1ccccc1c1c2cc2cc3c4ccccc4c4cccc5cc6ccc1c2c6c3c54,-6.211,-1.491,4.72,2.0667,2.6088,0.5421,38.0
c1ccc2c(c1)ccc1c2cc2cc3c4ccccc4c4cccc5cc6c7ccccc7c1c2c6c3c54,-6.247,-1.453,4.794,2.0,2.687,0.6869999999999998,38.0
c1ccc2c(c1)ccc1c2cc2cc3c4ccccc4c4c5ccccc5cc5cc6ccc1c2c6c3c54,-5.959,-1.746,4.213,2.0249,2.4921,0.46720000000000006,38.0
c1ccc2c(c1)ccc1c2cc2cc3c4ccc5ccccc5c4c4cccc5cc6ccc1c2c6c3c54,-6.106,-1.56,4.546,2.0129,2.5274,0.5145,38.0
c1ccc2c(c1)ccc1c2cc2cc3c4c5ccccc5ccc4c4cccc5cc6ccc1c2c6c3c54,-6.107,-1.555,4.551,2.0126,2.5237,0.5110999999999999,38.0
c1ccc2c(c1)ccc1cc3cc4c5c6ccccc6ccc5c5cccc6cc7ccc(c12)c3c7c4c65,-6.135,-1.547,4.588,2.0132,2.5464,0.5332000000000003,38.0
c1ccc2c(c1)ccc1ccc3cc4cc5c6ccccc6c6cccc7cc8ccc(c3c12)c4c8c5c76,-6.141,-1.534,4.607,2.0099,2.5623,0.5524,38.0
c1ccc2c(c1)cc1cc3c4ccc5ccccc5c4c4c5ccccc5cc5cc6ccc2c1c6c3c54,-5.883,-1.807,4.075,2.046,2.4483,0.4023000000000003,38.0
c1ccc2c(c1)cc1cc3c4c5ccccc5ccc4c4c5ccccc5cc5cc6ccc2c1c6c3c54,-5.871,-1.835,4.036,2.0473,2.4517,0.4044000000000003,38.0
c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5c6ccccc6cc6cc7ccc(c12)c3c7c4c65,-5.971,-1.739,4.232,2.0256,2.5129,0.4873000000000003,38.0
c1ccc2c(c1)cc1cc3c4ccccc4c4c5c(ccc6ccccc65)cc5cc6ccc2c1c6c3c54,-5.977,-1.737,4.24,2.0404,2.5103,0.4699,38.0
c1ccc2c(c1)cc1cc3c4ccc5ccc6ccccc6c5c4c4cccc5cc6ccc2c1c6c3c54,-6.056,-1.576,4.479,1.9644,2.5189,0.5545,38.0
c1ccc2c(c1)ccc1c2ccc2c3cc4cc5ccccc5c5ccc6cc7cccc(c12)c7c3c6c45,-6.09,-1.583,4.507,1.9644,2.5257,0.5613000000000001,38.0
c1ccc2c(c1)cc1cc3c4c5ccccc5c5ccccc5c4c4cccc5cc6ccc2c1c6c3c54,-6.039,-1.595,4.443,2.0431,2.5008,0.4577,38.0
c1ccc2c(c1)ccc1cc3cc4c5ccc6ccccc6c5c5cccc6cc7ccc(c12)c3c7c4c65,-6.13,-1.556,4.574,2.0136,2.5489,0.5353000000000003,38.0
c1ccc2c(c1)ccc1c2ccc2c3cccc4cc5ccc6c7ccccc7cc7cc(c12)c(c43)c5c76,-6.089,-1.578,4.512,1.9644,2.5203,0.5559000000000003,38.0
c1ccc2c(c1)cc1cc3c4c(ccc5ccc6ccccc6c54)c4cccc5cc6ccc2c1c6c3c54,-6.037,-1.565,4.473,1.9645,2.5187,0.5542,38.0
c1ccc2c(c1)ccc1ccc3ccc4c(cc5cc6ccc7cccc8cc9ccc4c5c9c6c78)c3c12,-6.018,-1.579,4.439,2.0104,2.4425,0.4320999999999997,38.0
c1ccc2cc3c(ccc4ccc5c(cc6cc7ccc8cccc9cc%10ccc5c6c%10c7c89)c43)cc2c1,-6.02,-1.664,4.355,2.0108,2.4339,0.4230999999999998,38.0
c1ccc2c(c1)ccc1c2ccc2ccc3c(cc4cc5ccc6cccc7cc8ccc3c4c8c5c67)c21,-6.058,-1.611,4.447,2.0106,2.4478,0.4371999999999998,38.0
c1ccc2c(c1)ccc1cc3ccc4c(cc5cc6ccc7cccc8cc9ccc4c5c9c6c78)c3cc12,-6.107,-1.585,4.522,2.0103,2.4444,0.43409999999999993,38.0
c1ccc2cc3cc4c(ccc5c4cc4cc6ccc7cccc8cc9ccc5c4c9c6c78)cc3cc2c1,-6.098,-1.576,4.521,2.0,2.407,0.40700000000000003,38.0
c1ccc2c(c1)ccc1cc3c(ccc4c3cc3cc5ccc6cccc7cc8ccc4c3c8c5c67)cc12,-6.097,-1.586,4.512,2.0102,2.4381,0.4278999999999997,38.0
c1ccc2cc3c(cc2c1)c1ccccc1c1c3cc2cc3ccc4cccc5cc6ccc1c2c6c3c45,-6.161,-1.538,4.623,2.0374,2.5012,0.4638,38.0
c1ccc2cc3c(ccc4c3cc3cc5ccc6cccc7cc8c9ccccc9c4c3c8c5c67)cc2c1,-6.187,-1.507,4.68,2.0099,2.5398,0.5299,38.0
c1ccc2cc3c(ccc4c3cc3cc5ccc6cc7ccccc7c7cc8ccc4c3c8c5c67)cc2c1,-6.098,-1.555,4.542,2.0445,2.4381,0.39359999999999973,38.0
c1ccc2cc3c(ccc4c3cc3cc5ccc6c7ccccc7cc7cc8ccc4c3c8c5c76)cc2c1,-5.9,-1.8,4.1,2.0313,2.4019,0.37060000000000004,38.0
c1ccc2cc3c(ccc4c3cc3cc5c6ccccc6c6cccc7cc8ccc4c3c8c5c76)cc2c1,-6.175,-1.501,4.674,2.0175,2.5177,0.5002,38.0
c1ccc2c(c1)ccc1c3cc4cc5ccc6cccc7cc8ccc(c3c3ccccc3c21)c4c8c5c67,-6.142,-1.55,4.592,2.0244,2.4927,0.46830000000000016,38.0
c1ccc2c(c1)ccc1c2ccc2c1cc1cc3ccc4cccc5cc6c7ccccc7c2c1c6c3c45,-6.137,-1.562,4.575,2.0341,2.5317,0.4975999999999998,38.0
c1ccc2c(c1)ccc1c2ccc2c1cc1cc3ccc4cc5ccccc5c5cc6ccc2c1c6c3c45,-6.085,-1.582,4.503,2.0398,2.44,0.4001999999999999,38.0
c1ccc2c(c1)ccc1c2ccc2c1cc1cc3c4ccccc4c4cccc5cc6ccc2c1c6c3c54,-6.136,-1.553,4.583,2.0099,2.5394,0.5295000000000001,38.0
c1cc2ccc3cc4cc5c(ccc6c7ccccc7c7ccccc7c65)c5ccc6cc(c1)c2c3c6c45,-6.024,-1.63,4.395,2.0356,2.4411,0.40549999999999997,38.0
c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2cc3ccc4cccc5cc6ccc1c2c6c3c45,-6.083,-1.614,4.469,2.0104,2.4369,0.4264999999999999,38.0
c1ccc2c(c1)cc1c3cccc4cc5c6cccc7ccc8cccc(c8c76)c5c(c5cccc2c15)c43,-6.286,-1.461,4.825,2.0205,2.6996,0.6791,38.0
c1ccc2cc3c(ccc4c3ccc3c4cc4cc5ccc6cccc7cc8ccc3c4c8c5c67)cc2c1,-6.048,-1.646,4.402,2.0104,2.4138,0.4034,38.0
c1ccc2c(c1)ccc1ccc3c4cc5cc6ccc7cccc8cc9ccc(c4ccc3c12)c5c9c6c78,-6.068,-1.604,4.464,2.0105,2.442,0.4315000000000002,38.0
c1ccc2c(c1)ccc1c3ccccc3c3c(cc4cc5ccc6cccc7cc8ccc3c4c8c5c67)c21,-6.127,-1.523,4.604,2.0242,2.4893,0.46510000000000007,38.0
c1ccc2c(c1)ccc1c2c2ccccc2c2cc3cc4ccc5cccc6cc7ccc(c21)c3c7c4c56,-6.091,-1.602,4.489,2.073,2.5061,0.43310000000000004,38.0
c1ccc2c(c1)ccc1c3ccccc3c3cc4cc5ccc6cccc7cc8ccc(c4c8c5c67)c3c21,-6.116,-1.556,4.559,2.07,2.4841,0.41410000000000036,38.0
c1ccc2c(c1)ccc1c2cc2cc3ccc4cccc5cc6c7ccc8ccccc8c7c1c2c6c3c45,-6.137,-1.548,4.59,2.0409,2.5227,0.4817999999999998,38.0
c1ccc2c(c1)ccc1c2cc2cc3ccc4cccc5cc6c7c8ccccc8ccc7c1c2c6c3c45,-6.127,-1.58,4.547,2.0423,2.5238,0.48150000000000004,38.0
c1ccc2c(c1)ccc1ccc3c(cc4cc5ccc6cccc7cc8c9ccccc9c3c4c8c5c67)c12,-6.105,-1.573,4.532,2.0351,2.545,0.5099,38.0
c1cc2ccc3cc4cc5c6ccccc6c6ccccc6c5c5c6ccccc6c6cc(c1)c2c3c6c45,-6.216,-1.502,4.713,2.0371,2.601,0.5638999999999998,38.0
c1ccc2cc3c(cc2c1)cc1cc2ccc4cccc5cc6c7ccc8ccccc8c7c3c1c6c2c45,-5.904,-1.784,4.12,2.0522,2.4234,0.3712,38.0
c1ccc2cc3c(cc2c1)cc1cc2ccc4cccc5cc6c7c8ccccc8ccc7c3c1c6c2c45,-5.865,-1.809,4.056,2.0542,2.4339,0.37970000000000015,38.0
c1ccc2cc3c(cc2c1)cc1cc2ccc4cc5ccc6ccccc6c5c5cc6ccc3c1c6c2c45,-5.884,-1.815,4.07,2.039,2.412,0.3729999999999998,38.0
c1ccc2cc3c(cc2c1)cc1cc2ccc4cc5c6ccccc6ccc5c5cc6ccc3c1c6c2c45,-5.892,-1.811,4.08,2.0377,2.3909,0.35319999999999974,38.0
c1ccc2cc3c(cc2c1)cc1cc2c4ccccc4c4cc5ccccc5c5cc6ccc3c1c6c2c54,-5.995,-1.705,4.291,2.0,2.513,0.5129999999999999,38.0
c1ccc2c(c1)ccc1cc3c(cc4cc5ccc6cc7ccccc7c7cc8ccc3c4c8c5c67)cc12,-5.971,-1.713,4.259,2.0376,2.4166,0.379,38.0
c1ccc2c(c1)ccc1cc3cc4cc5ccc6cc7ccccc7c7cc8ccc(c3cc12)c4c8c5c67,-5.986,-1.71,4.277,2.0387,2.4209,0.3822000000000001,38.0
c1ccc2cc3c(cc2c1)cc1cc2ccc4cc5ccccc5c5cc6c7ccccc7c3c1c6c2c45,-5.975,-1.716,4.259,2.0223,2.436,0.41369999999999996,38.0
c1ccc2c(c1)ccc1cc3c(cc4cc5c6ccccc6c6cccc7cc8ccc3c4c8c5c76)cc12,-5.99,-1.712,4.278,2.0094,2.5112,0.5018000000000002,38.0
c1ccc2c(c1)ccc1cc3cc4cc5c6ccccc6c6cccc7cc8ccc(c3cc12)c4c8c5c76,-6.004,-1.709,4.295,2.0097,2.5173,0.5076,38.0
c1ccc2cc3c(cc2c1)cc1cc2c4ccccc4c4cccc5cc6c7ccccc7c3c1c6c2c54,-5.987,-1.721,4.266,2.0336,2.5401,0.5065,38.0
c1ccc2cc3c(cc2c1)cc1cc2c4ccc5ccccc5c4c4cccc5cc6ccc3c1c6c2c54,-5.902,-1.789,4.113,1.9878,2.4592,0.47140000000000004,38.0
c1ccc2cc3c(cc2c1)cc1cc2c4cc5ccccc5cc4c4cccc5cc6ccc3c1c6c2c54,-5.972,-1.735,4.237,1.9767,2.485,0.5083,38.0
c1ccc2cc3c(cc2c1)cc1cc2c4c5ccccc5ccc4c4cccc5cc6ccc3c1c6c2c54,-5.902,-1.784,4.119,1.9878,2.4518,0.46399999999999997,38.0
c1ccc2c(c1)ccc1ccc3cc4c(cc5cc6ccc7cccc8cc9ccc4c5c9c6c78)cc3c12,-5.896,-1.799,4.097,2.0107,2.3999,0.3892000000000002,38.0
c1ccc2cc3c(ccc4cc5c(cc6cc7ccc8cccc9cc%10ccc5c6c%10c7c89)cc43)cc2c1,-5.949,-1.752,4.197,2.0102,2.404,0.3937999999999997,38.0
c1ccc2c(c1)ccc1c3cc4cc5cc6ccc7cccc8cc9ccc(c4cc3ccc21)c5c9c6c78,-5.908,-1.805,4.103,2.0105,2.3936,0.3831000000000002,38.0
c1cc2ccc3cc4cc5cc6c7ccccc7c7ccccc7c6cc5c5ccc6cc(c1)c2c3c6c45,-5.968,-1.752,4.217,2.033,2.4434,0.4104000000000001,38.0
c1ccc2c(c1)ccc1cc3c(cc4cc5ccc6cccc7cc8c9ccccc9c3c4c8c5c67)cc12,-5.978,-1.727,4.251,2.0358,2.4912,0.4554,38.0
c1cc2cccc3c2c(c1)c1cccc2cc4cc5c(cc4c3c21)c1cccc2ccc3cccc5c3c21,-6.059,-1.68,4.378,2.0163,2.5707,0.5543999999999998,38.0
c1ccc2c(c1)ccc1cc3cc4cc5ccc6cccc7cc8c9ccccc9c(c3cc12)c4c8c5c67,-5.99,-1.723,4.268,2.0369,2.4877,0.45079999999999965,38.0
c1ccc2c(c1)ccc1c3cc4c(cc3ccc21)cc1cc2ccc3cccc5cc6ccc4c1c6c2c35,-5.916,-1.805,4.112,2.0107,2.3967,0.3860000000000001,38.0
c1ccc2cc3c(ccc4cc5cc6cc7ccc8cccc9cc%10ccc(c5cc43)c6c%10c7c89)cc2c1,-5.967,-1.754,4.213,2.0106,2.4119,0.4013,38.0
c1ccc2c(c1)ccc1ccc3cc4cc5cc6ccc7cccc8cc9ccc(c4cc3c12)c5c9c6c78,-5.899,-1.8,4.099,2.0105,2.4,0.38949999999999996,38.0
c1ccc2c(c1)ccc1ccc3c(ccc4cc5cc6ccc7cccc8cc9ccc(c43)c5c9c6c78)c12,-6.07,-1.643,4.427,2.0106,2.4513,0.44069999999999965,38.0
c1ccc2cc3c(ccc4c3ccc3cc5cc6ccc7cccc8cc9ccc(c34)c5c9c6c78)cc2c1,-6.028,-1.694,4.334,2.0106,2.424,0.41339999999999977,38.0
c1ccc2c(c1)ccc1c2ccc2c1ccc1cc3cc4ccc5cccc6cc7ccc(c12)c3c7c4c56,-6.091,-1.629,4.462,2.0108,2.4522,0.4413999999999998,38.0
c1ccc2c(c1)cc1ccc3cccc4c5cc6c(cc5c2c1c34)c1cccc2ccc3cccc6c3c21,-6.55,-1.118,5.432,2.0337,2.6218,0.5880999999999998,38.0
c1cc2ccc3cc4cc5ccc6c7ccccc7c7ccccc7c6c5c5ccc6cc(c1)c2c3c6c45,-6.047,-1.625,4.423,2.034,2.4407,0.4067000000000003,38.0
c1ccc2c(c1)ccc1c2ccc2cc3cc4ccc5cccc6cc7c8ccccc8c(c21)c3c7c4c56,-6.143,-1.583,4.56,2.0353,2.5278,0.49250000000000016,38.0
c1ccc2c(c1)ccc1c2ccc2cc3cc4ccc5cc6ccccc6c6cc7ccc(c21)c3c7c4c56,-6.086,-1.6,4.486,2.0412,2.4515,0.4102999999999999,38.0
c1ccc2c(c1)ccc1c2ccc2cc3cc4c5ccccc5c5cccc6cc7ccc(c21)c3c7c4c65,-6.135,-1.571,4.564,2.0103,2.5569,0.5466000000000002,38.0
c1ccc2cc3c(ccc4cc5cc6ccc7cccc8cc9c%10ccccc%10c(c43)c5c9c6c78)cc2c1,-6.214,-1.51,4.704,2.0107,2.5297,0.5190000000000001,38.0
c1ccc2cc3c(ccc4cc5cc6ccc7cc8ccccc8c8cc9ccc(c43)c5c9c6c78)cc2c1,-6.134,-1.568,4.566,2.0473,2.469,0.42169999999999996,38.0
c1ccc2cc3c(ccc4cc5cc6ccc7c8ccccc8cc8cc9ccc(c43)c5c9c6c87)cc2c1,-5.929,-1.793,4.136,2.033,2.4282,0.3952,38.0
c1ccc2cc3c(ccc4cc5cc6c7ccccc7c7cccc8cc9ccc(c43)c5c9c6c87)cc2c1,-6.214,-1.504,4.71,2.0187,2.5718,0.5531000000000001,38.0
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2cc4ccc5cccc6cc7ccc(c31)c2c7c4c56,-6.152,-1.556,4.596,2.0363,2.4895,0.4531999999999998,38.0
c1ccc2c(c1)ccc1cc3c(ccc4cc5cc6ccc7cccc8cc9ccc(c43)c5c9c6c78)cc12,-6.132,-1.592,4.54,2.0106,2.4601,0.4495,38.0
c1ccc2c(c1)cc1c3cc4c(cc3c3cccc5ccc2c1c53)c1cccc2ccc3cccc4c3c21,-6.601,-1.056,5.545,2.0229,2.694,0.6711,38.0
c1ccc2cc3cc4c(ccc5cc6cc7ccc8cccc9cc%10ccc(c54)c6c%10c7c89)cc3cc2c1,-6.141,-1.613,4.528,2.0,2.4578,0.4578000000000002,38.0
c1ccc2c(c1)ccc1cc3ccc4cc5cc6ccc7cccc8cc9ccc(c4c3cc12)c5c9c6c78,-6.129,-1.597,4.532,2.0104,2.4608,0.4503999999999997,38.0
c1ccc2c(c1)ccc1c2ccc2ccc3cc4cc5ccc6cccc7cc8ccc(c3c21)c4c8c5c67,-6.101,-1.593,4.508,2.0106,2.4532,0.44259999999999966,38.0
c1ccc2cc3c(ccc4ccc5cc6cc7ccc8cccc9cc%10ccc(c5c43)c6c%10c7c89)cc2c1,-6.028,-1.647,4.381,2.0102,2.4266,0.4163999999999999,38.0
c1ccc2c(c1)ccc1ccc3ccc4cc5cc6ccc7cccc8cc9ccc(c4c3c12)c5c9c6c78,-6.045,-1.586,4.459,2.0108,2.4513,0.44049999999999967,38.0
c1ccc2c(c1)ccc1ccc3cc4ccc5cc6cccc7c8ccccc8c8cc(c3c12)c4c5c8c67,-6.261,-1.348,4.913,2.0189,2.5694,0.5505,38.0
c1ccc2c(c1)cc1ccc3cc4cc5ccccc5c5c6c7ccccc7ccc6c6cc2c1c3c6c45,-6.114,-1.538,4.576,2.0264,2.4697,0.4432999999999998,38.0
c1ccc2c(c1)cc1ccc3cc4cc5ccccc5c5c6ccc7ccccc7c6c6cc2c1c3c6c45,-6.071,-1.566,4.504,2.0269,2.4744,0.44750000000000023,38.0
c1ccc2c(c1)ccc1cc3ccc4cc5cc6ccccc6c6c7ccccc7c7cc(c12)c3c4c7c56,-6.094,-1.582,4.511,2.0236,2.5258,0.5021999999999998,38.0
c1ccc2c(c1)cc1ccc3cc4cc5ccc6ccccc6c5c5c6ccccc6c6cc2c1c3c6c45,-6.192,-1.501,4.691,2.0282,2.5233,0.4950999999999999,38.0
c1ccc2c(c1)c1cccc3c4cc5c(cc4c4cccc2c4c13)c1cccc2ccc3cccc5c3c21,-6.786,-0.859,5.927,2.0,2.7534,0.7534000000000001,38.0
c1ccc2c(c1)cc1ccc3cc4cccc5c4c4c(cc2c1c34)c1ccc2ccc3ccccc3c2c15,-6.245,-1.351,4.894,2.0,2.5286,0.5286,38.0
c1ccc2c(c1)cc1ccc3cc4cccc5c4c4c(cc2c1c34)c1c2ccccc2c2ccccc2c51,-6.184,-1.393,4.791,2.0622,2.5162,0.4540000000000002,38.0
c1ccc2c(c1)ccc1cc3ccc4cc5cccc6c7c8ccccc8ccc7c7cc(c12)c3c4c7c56,-6.225,-1.429,4.796,2.0146,2.5612,0.5465999999999998,38.0
c1ccc2c(c1)ccc1cc3ccc4cc5cccc6c7ccc8ccccc8c7c7cc(c12)c3c4c7c56,-6.219,-1.406,4.812,2.0142,2.5612,0.5469999999999997,38.0
c1ccc2c(c1)cc1ccc3cc4cccc5c6ccc7ccc8ccccc8c7c6c6cc2c1c3c6c45,-6.222,-1.343,4.879,2.0,2.5285,0.5285000000000002,38.0
c1ccc2c(c1)ccc1cc3c4ccccc4c4cc5cccc6c7ccccc7c7cc(c12)c3c4c7c56,-6.371,-1.299,5.072,2.0,2.7789,0.7789000000000001,38.0
c1ccc2c(c1)cc1c3c4ccccc4ccc3c3cc4cccc5c6ccccc6c6cc2c1c3c6c45,-6.317,-1.301,5.016,2.0,2.6565,0.6564999999999999,38.0
c1ccc2c(c1)cc1c3ccc4ccccc4c3c3cc4cccc5c6ccccc6c6cc2c1c3c6c45,-6.325,-1.297,5.027,2.0,2.6587,0.6587000000000001,38.0
c1ccc2c(c1)cc1c3ccccc3c3cc4c5ccccc5cc5c6ccccc6c6cc2c1c3c6c45,-6.329,-1.312,5.017,2.0571,2.727,0.6698999999999997,38.0
c1ccc2c(c1)cc1c3ccccc3c3cc4cc5ccccc5c5c6ccccc6c6cc2c1c3c6c45,-6.234,-1.445,4.789,2.0,2.662,0.6619999999999999,38.0
c1ccc2c(c1)cc1c3ccccc3c3cc4cccc5c6c7ccccc7ccc6c6cc2c1c3c6c45,-6.334,-1.302,5.032,2.0,2.6853,0.6852999999999998,38.0
c1ccc2c(c1)cc1c3ccccc3c3cc4cccc5c6ccc7ccccc7c6c6cc2c1c3c6c45,-6.333,-1.294,5.039,2.0,2.6784,0.6783999999999999,38.0
c1ccc2c(c1)ccc1c3cc4cccc5c6ccccc6c6cc7cc8ccccc8c(c21)c7c3c6c45,-6.163,-1.511,4.652,2.027,2.5994,0.5724,38.0
c1ccc2c(c1)ccc1c2c2cc3cccc4c5ccccc5c5cc6cc7ccccc7c1c6c2c5c34,-6.104,-1.547,4.557,2.0283,2.6179,0.5895999999999999,38.0
c1ccc2c(c1)cc1cc3c4ccccc4c4c5ccccc5cc5cc6c7ccccc7c2c1c6c3c54,-6.01,-1.702,4.308,2.0576,2.5789,0.5213000000000001,38.0
c1ccc2c(c1)ccc1c3cc4cc5ccccc5c5c6ccccc6c6cc7cccc(c21)c7c3c6c45,-6.127,-1.539,4.588,2.0,2.612,0.6120000000000001,38.0
c1ccc2c(c1)ccc1c3cccc4cc5c6ccccc6c6c7ccccc7cc7cc(c21)c(c43)c5c76,-6.114,-1.545,4.568,2.0,2.5964,0.5964,38.0
c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5cccc6cc7c8ccccc8c(c12)c3c7c4c65,-6.268,-1.453,4.815,2.0,2.6754,0.6753999999999998,38.0
c1ccc2c(c1)ccc1ccc3c4cc5cccc6c7ccccc7c7cc8cccc(c8c4c7c56)c3c12,-6.35,-1.273,5.077,1.9379,2.6914,0.7534999999999998,38.0
c1ccc2c(c1)c1cccc3cc4c5c6ccccc6c6ccccc6c5c5cccc6cc2c(c31)c4c65,-6.27,-1.319,4.951,2.0387,2.6948,0.6560999999999999,38.0
c1ccc2c(c1)ccc1c3cc4cccc5c6c7ccccc7ccc6c6cc7cccc(c21)c7c3c6c45,-6.3,-1.336,4.964,1.9542,2.6385,0.6843000000000001,38.0
c1ccc2c(c1)ccc1c3cc4cccc5c6ccc7ccccc7c6c6cc7cccc(c21)c7c3c6c45,-6.278,-1.347,4.931,1.9543,2.6301,0.6758000000000002,38.0
c1ccc2c(c1)ccc1c3cccc4cc5c6c7ccccc7ccc6c6cccc7cc(c21)c(c43)c5c76,-6.28,-1.341,4.938,1.9543,2.6296,0.6753,38.0
c1ccc2c(c1)ccc1ccc3c4cccc5cc6c7ccccc7c7cccc8cc(c3c12)c(c54)c6c87,-6.338,-1.259,5.078,1.938,2.6917,0.7537,38.0
c1ccc2c(c1)ccc1ccc3cc4c5ccccc5c5cc6cccc7ccc8cc(c3c12)c4c5c8c76,-6.281,-1.33,4.95,2.0088,2.6058,0.597,38.0
c1ccc2c(c1)ccc1c2cc2c3c4ccccc4ccc3c3cc4cccc5ccc6cc1c2c3c6c54,-6.218,-1.408,4.81,2.0364,2.5581,0.5217,38.0
c1ccc2c(c1)ccc1c2cc2c3ccc4ccccc4c3c3cc4cccc5ccc6cc1c2c3c6c54,-6.223,-1.411,4.812,2.0375,2.5534,0.5158999999999998,38.0
c1ccc2c(c1)ccc1c2cc2c3ccccc3c3cc4cccc5c6ccccc6c6cc1c2c3c6c45,-6.371,-1.285,5.086,2.0,2.7122,0.7122000000000002,38.0
c1cc2ccc3cc4c5c6ccccc6c6ccccc6c5cc5c6ccccc6c6cc(c1)c2c3c6c54,-6.271,-1.381,4.89,2.0899,2.6083,0.5183999999999997,38.0
c1ccc2c(c1)ccc1ccc3c(cc4c5ccccc5c5cc6cccc7ccc8cc3c4c5c8c76)c12,-6.284,-1.348,4.936,2.0091,2.605,0.5958999999999999,38.0
c1ccc2c(c1)cc1cccc3c1c2c1cccc2cc4c5cccc6ccc7cccc(c7c65)c4c3c21,-5.985,-1.664,4.321,2.0203,2.5618,0.5414999999999996,38.0
c1cc2ccc3cccc4c5cc6cc7c(cc6cc5c(c1)c2c34)c1cccc2ccc3cccc7c3c21,-6.72,-1.153,5.567,2.0,2.7469,0.7469000000000001,38.0
c1ccc2c(c1)cc1c3c(ccc4ccc5ccccc5c43)c3cc4cccc5ccc6cc2c1c3c6c54,-6.235,-1.344,4.891,1.9736,2.588,0.6144000000000001,38.0
c1ccc2c(c1)cc1c3c4ccccc4c4ccccc4c3c3cc4cccc5ccc6cc2c1c3c6c54,-6.174,-1.391,4.783,2.0563,2.5694,0.5131000000000001,38.0
c1ccc2c(c1)ccc1cc3c4c5ccccc5ccc4c4cc5cccc6ccc7cc(c12)c3c4c7c65,-6.224,-1.433,4.791,2.0382,2.5897,0.5515000000000003,38.0
c1ccc2c(c1)ccc1cc3c4ccc5ccccc5c4c4cc5cccc6ccc7cc(c12)c3c4c7c65,-6.226,-1.425,4.801,2.0394,2.5748,0.5354000000000001,38.0
c1ccc2c(c1)cc1c3ccc4ccc5ccccc5c4c3c3cc4cccc5ccc6cc2c1c3c6c54,-6.236,-1.344,4.891,1.9736,2.5878,0.6142000000000001,38.0
c1ccc2c(c1)cc1c3ccccc3c3cc4c5c(ccc6ccccc65)cc5ccc6cc2c1c3c6c54,-6.24,-1.416,4.824,2.0457,2.6063,0.5606,38.0
c1ccc2c(c1)cc1ccc3cc4c5c(ccc6ccccc65)cc5c6ccccc6c6cc2c1c3c6c54,-6.235,-1.411,4.824,2.0301,2.5691,0.5390000000000001,38.0
c1ccc2c(c1)ccc1c2cc2c3ccccc3c3cc4c5ccccc5cc5ccc6cc1c2c3c6c54,-6.238,-1.402,4.836,2.0289,2.5487,0.5198,38.0
c1ccc2c(c1)cc1ccc3cc4c5ccccc5cc5c6c7ccccc7ccc6c6cc2c1c3c6c45,-6.172,-1.438,4.735,2.0474,2.5391,0.4916999999999998,38.0
c1ccc2c(c1)cc1ccc3cc4c5ccccc5cc5c6ccc7ccccc7c6c6cc2c1c3c6c45,-6.171,-1.44,4.731,2.0463,2.5333,0.4870000000000001,38.0
c1ccc2c(c1)ccc1cc3cc4ccc5cccc6cc7c8ccc9ccccc9c8c(c12)c3c7c4c56,-6.154,-1.549,4.604,2.0431,2.5261,0.4830000000000001,38.0
c1ccc2c(c1)ccc1c2c2cc3cccc4ccc5cc6cc7ccc8ccccc8c7c1c6c2c5c43,-6.11,-1.58,4.53,2.0447,2.5247,0.48,38.0
c1ccc2c(c1)ccc1ccc3c(c4cc5cccc6ccc7cc8cc9ccccc9c3c8c4c7c65)c12,-6.036,-1.575,4.461,2.0278,2.4951,0.4672999999999998,38.0
c1ccc2c(c1)ccc1ccc3cc4cc5ccc6cccc7cc8c9ccccc9c(c3c12)c4c8c5c67,-6.14,-1.562,4.578,2.0343,2.5449,0.5106000000000002,38.0
c1ccc2c(c1)ccc1ccc3ccc4c5cc6cccc7ccc8cc9cccc(c9c5c8c76)c4c3c12,-6.264,-1.309,4.955,1.9764,2.5591,0.5827,38.0
c1ccc2cc3c(ccc4ccc5c6cc7cccc8ccc9cc%10cccc(c%10c6c9c87)c5c43)cc2c1,-6.296,-1.331,4.965,1.9415,2.5381,0.5966,38.0
